,match_id,team1_id,team2_id,winner_id,toss winner,toss decision,match_dt,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,team1_won,team1_player_1,team1_player_2,team1_player_3,team1_player_4,team1_player_5,team1_player_6,team1_player_7,team1_player_8,team1_player_9,team1_player_10,team1_player_11,team2_player_1,team2_player_2,team2_player_3,team2_player_4,team2_player_5,team2_player_6,team2_player_7,team2_player_8,team2_player_9,team2_player_10,team2_player_11
216,9085054,8056,9701,8056,114,1,2022-06-10,1042,0.3125,0.0123456790123456,154.73333333333332,25.0,172.05,1,8822715,87191,7687315,7787772,2083409,1707621,3373138,3620756,6399210,4473993,7732934,7694581,6139370,2231928,3239102,6320362,2535420,5288226,334963,3252395,2850868,55299
217,9702706,33921,33963,33921,121,1,2023-12-12,5312,1.0,2.9047619047619047,161.06666666666666,50.0,156.70833333333334,1,8561342,1626526,7870043,5056134,2083409,6364588,7353828,2633196,7866039,4132295,5419546,3507090,1749075,7572123,7534652,2335381,5788320,5509524,5497274,6308098,8907338,8193310
218,9085467,7258,8182,8182,31,0,2022-07-08,538,1.5,1.6557377049180328,166.53333333333333,0.0,152.08333333333334,0,3200973,5436878,5406064,4489974,6364588,1499868,5788320,3030733,6258734,7688848,5404440,4685568,3085473,82228,1837205,6249256,4425224,2450895,4460070,4012203,8055417,3312364
219,9377325,48,62,48,87,0,2023-04-17,3828,0.6923076923076923,0.5061728395061729,176.73333333333332,25.0,162.5,1,2721627,2659243,3834256,2672214,3069954,2486896,6718382,3156033,3546297,3913475,7878765,2263736,2437021,3585350,8127230,6460614,1594319,7507303,3364234,4767832,8106629,8131255
220,9085411,10366,8182,8182,10,0,2022-07-03,538,1.3333333333333333,1.0,165.6,0.0,150.5909090909091,0,2124002,3612286,3890963,3681957,8044112,8210789,3200756,3245689,7184666,3200966,2170762,4685568,3085473,82228,1837205,6249256,2450895,4460070,4012203,8055417,3312350,4575878
221,9433577,8917,8987,8917,81,0,2023-06-18,1637,0.9166666666666666,0.6721311475409836,182.46666666666667,0.0,173.0,1,4873700,8040164,2157770,6640178,4645304,2858904,3216569,3648203,3636821,2082387,8040136,4003390,1749075,1626526,4172447,130437,125915,5516720,7507303,6019306,4420828,2904943
222,9457391,42573,40452,40452,22,1,2023-01-07,14188,1.4,1.0,164.125,100.0,142.86666666666667,0,393371,1594347,3849663,7960847,4403426,4403503,2614779,4731628,305143,2436776,2436356,2133158,1815883,3056752,1884672,2104339,4980926,1890958,1885337,393889,3769555,3580737
223,9128489,30414,30393,30414,101,1,2022-04-12,16540,1.6363636363636365,0.3442622950819672,166.93333333333334,100.0,152.9,1,7422673,249087,62432,5001170,1642738,196580,232000,360086,2022957,7968225,7879829,313809,7861524,1776627,2275195,8117990,7586970,210328,5490666,8238726,6586824,2018001
224,9388476,17653,17982,17653,84,1,2023-01-13,664,1.3333333333333333,0.6721311475409836,161.13333333333333,20.0,154.43333333333334,1,2659243,4381747,4381705,3682160,3834361,8414699,8706179,1495731,7907661,7871310,8482788,7907451,4381761,1945411,3913426,4949790,3834305,3776849,8354849,7543647,6718340,3566240
225,9457615,40424,40298,40298,18,0,2023-02-04,14188,0.6666666666666666,0.0123456790123456,167.2,0.0,155.6,0,1597483,7864009,9307906,6551978,2820957,4171460,393182,5736100,7084972,6149268,4403468,2203214,2263736,1965151,2331475,3850944,5771800,6965272,6528668,2316327,4769148,5141226
227,9094329,46766,46738,46766,111,1,2022-08-18,8301,1.5555555555555556,0.024390243902439,152.11111111111111,0.0,148.5,1,2162782,4685568,325814,1934099,4171859,1798705,6364588,8055417,2790675,4575878,8018751,2654014,2076192,2275097,3612286,6249256,4504044,2020332,3162487,3245689,6646940,1929619
228,9262140,36126,36084,36126,34,1,2022-09-14,1469,0.9,0.3442622950819672,151.14285714285714,0.0,134.0,1,7637559,4230127,1626526,4381761,1934099,1613919,1613926,3715697,370397,3513362,8395141,2124002,3715690,319948,3057312,4690188,4739580,4739552,5744850,9266102,284339,2654028
229,9331356,14454,13474,14454,53,1,2022-11-01,2057,1.0,0.6721311475409836,144.83333333333334,100.0,160.0,1,7491294,7491224,8127181,5958840,7925546,2789555,7556303,7570107,8180500,2282132,3691057,2789079,9293983,8086784,8384039,2034423,5452754,7401806,2970652,3693654,8086847,3341358
230,9684233,14454,11157,14454,92,0,2023-10-17,18038,1.2,1.9523809523809523,156.66666666666666,0.0,156.5,1,7491294,8127181,9009237,5958840,7556303,7925546,2789555,8180500,7881845,7570107,2282132,5607146,3706065,3164321,9047492,4497730,9047709,8725023,9047702,7922298,2223983,7851066
231,9085488,7727,9701,7727,42,0,2022-07-16,1161,0.6470588235294118,1.3278688524590163,165.4,40.0,146.16666666666666,1,4223883,2076192,8271913,5241564,2020332,3162487,1482998,5788418,2173688,4626236,5652758,7694581,6139370,2231928,3239102,6320362,2535420,5288226,334963,7664943,74367,55299
232,9085096,9701,7608,9701,35,1,2022-06-17,1042,2.6666666666666665,1.4878048780487805,164.6,100.0,173.3181818181818,1,7694581,6139370,2231928,3239102,6320362,2535420,5288226,334963,7664943,55299,74367,3220566,5229230,2082499,5764576,4005406,2083227,1482249,6060844,2036649,3578742,1707628
233,9681531,216,300,216,0,1,2023-07-23,1672,2.5,0.2079207920792079,156.8,0.0,152.1,1,3280024,2124002,6496412,6729862,7787758,2436251,4171460,3685100,2436426,6496482,6496426,8895725,4556222,8096451,3284497,7326220,7712494,8392131,9227455,8392152,8846074,8392110
234,9657080,195,251,251,53,0,2023-06-18,4913,1.3333333333333333,0.5061728395061729,143.85714285714286,33.33,118.3125,0,3313659,173277,7753696,2158939,1872198,7753605,2159618,3081147,7753682,8246573,9324580,3719197,9663968,6496776,7906968,5120674,8246419,1634709,2943443,8964843,7753549,8246440
235,9849755,251,195,251,127,0,2023-11-29,11878,0.6666666666666666,3.857142857142857,129.26666666666668,80.0,134.375,1,3719197,8059372,1634709,7906968,8246440,5120674,6496776,8964843,2943457,8059379,182986,1872198,173277,3313659,2436125,9395175,7753605,2159618,2158939,3081147,3330725,8246573
236,9830750,209,76,76,140,1,2023-10-25,11878,0.4,1.0,138.91666666666666,100.0,121.5,0,5836452,4170543,3633503,3876760,4176661,3377359,3793950,7500324,2311574,7488753,3668538,4873028,3257302,387897,2097017,3471761,6572726,7321194,3788581,4709438,4175205,2979486
238,9085180,8987,8182,8182,60,1,2022-06-19,1658,2.0,0.3442622950819672,155.4,50.0,153.82244608278125,0,4003390,1749075,3651472,130437,5516720,34061,125915,6019306,4420828,2083157,2295642,3085473,5229482,82228,1837205,6249256,2450895,4460070,8055417,3312364,3312350,4575878
239,9150140,293,216,293,47,1,2022-08-12,9876,0.7777777777777778,1.4878048780487805,164.57142857142858,0.0,152.14285714285714,1,5554212,6818622,6450576,3668356,181404,5554254,5736016,4980926,5554142,6818776,6819238,2124002,2123974,6496412,6729862,4171460,7695666,2436251,3685100,7694588,2654021,6496482
242,9725750,27,55,55,46,1,2023-11-23,13285,0.7391304347826086,1.3278688524590163,167.53333333333333,33.33,155.0,0,1870357,4239038,4635658,2275097,6249256,7869994,1611364,2790675,5788418,1907352,8193310,8058959,7422673,5043310,3125562,8191868,5061748,3882850,8228100,7881845,6487970,6420126
243,9388427,17653,18570,18570,20,0,2023-01-01,664,1.3333333333333333,0.5061728395061729,166.46666666666667,40.0,155.66666666666666,0,2659243,9141054,4381705,3682160,3834361,8706179,6739830,1495731,7871303,8482788,3834319,6718326,3913447,6718382,8187878,6718410,9036516,7907486,3083667,4950294,4195708,4950266
244,9051111,40606,40592,40592,99,1,2022-02-07,3422,1.1428571428571428,1.0,163.9090909090909,50.0,172.26666666666668,0,3585350,6460600,4365465,290051,4685568,6381962,1547993,5554254,7507303,8131255,8907338,2089079,2437035,2076192,3364234,2437049,1594333,298486,1893401,4012203,8106629,6572572
246,9150154,293,216,216,47,1,2022-08-17,9876,0.7,1.4878048780487805,166.2,33.33,155.375,0,5554212,6818622,6450576,4980926,3668356,181404,5736016,5554254,5554142,6818776,3976965,2124002,2123974,6496412,6729862,2436251,4171460,7695666,3685100,7036812,2436426,6496482
248,9085439,6838,6698,6698,23,1,2022-07-03,769,0.4545454545454545,0.0123456790123456,173.53333333333333,0.0,165.58333333333334,0,7651650,2173646,6257698,3501889,8298723,4174932,2100524,3622807,3218340,3216569,5231218,1637320,2433640,325814,4170186,3901078,6718788,2872225,3991700,4613580,8056705,6005866
249,9087021,202,209,202,129,0,2022-10-20,3961,1.3333333333333333,1.9523809523809523,165.0,0.0,132.3,1,8688952,8250115,3323333,8127279,8463783,8688868,7882027,7412922,1718443,8426291,2691688,5836452,3065502,7500324,3633503,3377359,3876760,1547993,4176661,4888232,2311574,7488753
250,9076899,47529,42573,47529,32,0,2022-01-31,13530,0.1111111111111111,0.7536574552977686,138.25,100.0,156.66666666666666,1,360086,363173,6930230,393014,4403419,2875368,393182,2804122,6818776,6149268,6529354,363047,3056752,2104332,392216,1634611,4403426,1881193,5831622,391271,2630081,6493346
251,9433199,10618,8182,10618,60,1,2023-06-01,1266,0.8666666666666667,0.6721311475409836,179.46666666666667,33.33,167.03333333333333,1,1762060,1655436,8845899,8050160,1637320,5367676,1547993,7651657,3620742,4527942,8070915,4685568,2162782,82228,2450895,2672214,2827327,387778,8055417,4012203,3312364,4575878
252,9344292,23869,22784,22784,136,0,2022-10-20,9582,0.2,1.4878048780487805,147.14285714285714,100.0,157.0,0,4165041,7500506,4880294,6625184,6640164,3373138,9361484,3851770,2295642,4159658,4239493,2667223,4160316,4167673,1937914,3496933,1863889,6639828,4172083,4239794,4817014,3801300
253,9433745,8917,8301,8917,60,1,2023-06-23,1378,2.5,2.9047619047619047,181.33333333333331,33.33,155.63333333333333,1,4873700,8040164,2286472,4645304,3216569,2157770,6640178,3648203,3636821,2082387,8040136,2340372,8845850,6003584,2658431,4887336,4873028,6176246,6342384,7161426,5528116,3673914
254,9084984,7608,9701,9701,114,1,2022-06-09,1245,0.4117647058823529,0.5061728395061729,169.8,0.0,162.5,0,3220566,5229230,2082499,5764576,2083227,1482249,4005406,1707628,2538983,6060844,3973528,7694581,6139370,2231928,3239102,6320362,2535420,5288226,334963,2850868,7664943,55299
255,9713206,55,34,55,109,1,2023-12-14,3569,1.75,1.975609756097561,185.46666666666667,60.0,164.5,1,8058959,7491224,8191868,3125562,5061748,5053082,1642738,7881845,6586824,3914658,6487970,1884973,4166882,4203499,3057312,2252452,4888218,3782225,1874081,6799456,2659222,2654028
256,9433675,8987,10576,10576,133,1,2023-06-22,1525,1.0,1.975609756097561,163.66666666666666,50.0,165.91666666666666,0,4003390,1749075,7328110,4172447,4425217,5516720,7507303,125915,6019306,4420828,2904943,3298427,7773338,3519011,3681957,7671313,2922611,5320118,4533682,5361166,7661996,6240632
257,9484712,40606,44904,40606,61,0,2023-03-18,3828,0.631578947368421,0.6721311475409836,185.06666666666663,60.0,156.4,1,9320597,3585350,6460600,2083409,7511790,2097017,7507303,1547993,5554254,8131255,8907338,7864009,2263736,2231928,1613926,6249256,5017144,1627450,4533682,8109779,3468870,8986193
258,9085495,7727,8182,7727,42,0,2022-07-16,1161,1.0,1.3278688524590163,165.4,0.0,146.16666666666666,1,2076192,4223883,8271913,5241564,1482998,2020332,3162487,5788418,2173688,4626236,5652758,4685568,3085473,82228,1837205,2450895,6249256,4460070,4012203,8055417,3312350,4575878
259,9097108,216,202,202,47,0,2022-02-24,23736,1.1428571428571428,0.7530864197530864,156.26666666666668,0.0,141.15,0,2124002,2123974,7695666,6729862,6496412,2921680,7036812,2124569,3685100,2436426,6496482,8688952,3743151,8250115,2154669,8463783,8375513,1604588,2691688,1718443,7412922,8426291
260,9516660,30400,36014,30400,54,0,2023-05-04,13880,0.7333333333333333,0.5121951219512195,181.8,60.0,185.75,1,2089079,6818622,5959834,4231702,5061748,1934099,1613919,3326980,7558886,9188528,8465057,7491294,2789079,3127354,4203499,6381962,3057312,8228408,4874820,2282125,7570107,7860439
261,8938355,20,55,20,30,0,2022-07-10,251,1.6666666666666667,0.4059405940594059,163.26666666666668,20.0,144.36666666666667,1,2089079,2162782,1655436,4685568,2827327,62432,6381962,2022957,2157770,3312350,3231437,238727,6521080,1776627,3125562,4497646,210328,1642738,2733380,4859490,8228100,8725709
262,9087217,27,293,27,4,1,2022-11-04,930,2.2857142857142856,2.9047619047619047,161.6,0.0,156.33333333333334,1,1539236,7537004,1907163,1870357,2275097,2275195,1611364,3429236,1905847,2656541,2018001,6818622,4980926,6450576,2464349,181404,3668356,5736100,5554254,5554142,6818776,6819238
263,9256393,48,62,62,96,1,2022-10-14,664,1.1666666666666667,2.463414634146341,166.66666666666666,50.0,156.63333333333333,0,6718326,2653993,1945355,5764576,3069954,2486896,2288789,3913475,1626561,1945397,5984376,2263736,2437021,1637320,2437049,8180570,3459623,3364234,6460614,8298779,8106629,8131255
264,9299345,195,237,237,53,0,2022-08-28,4913,0.5,0.0123456790123456,130.0,0.0,131.5,0,7753696,173277,2436125,1872198,7753605,3330725,8246573,4038873,2159618,3081147,1670297,7507408,8737329,1633813,5562962,7507429,8487380,4908532,5604738,7634192,6722540,4908518
265,9085131,10618,6698,6698,23,1,2022-06-18,1511,1.1,1.0,160.26666666666668,50.0,153.82244608278125,0,1762060,6718326,3294444,6381962,6460614,6095508,5367676,5361166,8050160,4527942,8027396,1637320,2433640,325814,4170186,6718788,3991700,2872225,8146998,4613580,7288490,6005866
266,9087084,69,27,27,0,1,2022-10-25,23841,0.7777777777777778,2.463414634146341,159.53333333333333,20.0,151.375,0,7200598,4403531,3260564,5490582,2398346,3061225,5490666,4365878,7968225,5490638,4403573,1539236,37351,1907163,2275195,2275097,6249256,1611364,3535853,2181157,3429236,2018001
267,9262021,36098,38814,36098,115,1,2022-08-31,4045,1.5714285714285714,0.6721311475409836,173.5,50.0,157.46666666666667,1,4690258,3761246,5742470,4690104,5744780,1613898,1594319,5509524,2036649,4239794,3023383,363047,3023320,7494668,1942317,6401800,360086,2294823,4171691,9061135,6706062,4019259
268,9377248,41,34,34,109,1,2023-03-26,6327,0.5833333333333334,0.5121951219512195,170.33333333333334,40.0,168.125,0,4690258,2436405,2331475,4230127,5742470,4739552,5744850,3150720,2740408,3715697,3468870,2654014,1884973,2231928,2252452,4203499,3057312,4874820,1858961,2658445,3851518,2654028
269,9077025,47529,40298,47529,15,1,2022-02-14,14188,0.5,1.6557377049180328,150.125,50.0,133.33333333333334,1,3849663,363173,4403419,393014,393182,6930230,360086,2875368,6818776,6149268,6529354,3758565,8129680,1965151,313809,62432,1613919,6965272,4731628,392888,2316327,6528668
270,9407789,48936,48929,48936,91,1,2023-02-05,6327,1.1875,0.3442622950819672,170.0,0.0,158.125,1,2654014,4223883,3057312,2157770,4887336,4166882,4739580,2294823,1874081,3818282,3231437,4685568,4403531,3406717,2231928,319948,2486896,3747764,4239794,4888414,3513362,6496482
271,9680306,49657,47501,49657,49,1,2023-08-17,7041,1.0,1.9523809523809523,158.8,100.0,133.26666666666668,1,8438926,3585350,2104409,5490666,5490624,3459623,348361,4857838,2296195,2270519,6818776,2286472,5490582,6818622,8067002,298612,2252452,2523205,1634611,7968225,5551062,6686658
272,9684800,15301,13957,13957,123,0,2023-10-25,22350,1.1,2.463414634146341,140.66666666666666,0.0,135.375,0,5038018,7341942,3339160,8059029,7341704,5038046,7341186,9245319,4118309,4149158,7758638,7883588,4760328,5765934,5959834,8228044,6598556,9455417,4859490,8118914,7581244,5119680
274,9457545,45072,35790,35790,104,1,2023-01-27,10961,0.5714285714285714,1.196985370178809,171.125,0.0,163.25,0,4403419,5516720,6930230,4879426,392216,1594319,1634611,7976653,392062,2036649,8144429,6930580,2104332,5831622,298612,5736016,2437049,8127321,7866522,2875368,8131255,6486416
275,9433906,9701,9876,9701,119,1,2023-07-15,1161,0.7333333333333333,1.0,169.53333333333333,40.0,166.26666666666668,1,6139370,7694581,3294444,3239102,4817000,2535420,5288226,3252395,3546297,3913475,9344117,6282856,1798705,2089079,4640824,7672657,3851658,3573723,2022957,2790675,4433120,7276380
276,9290938,293,69,69,110,1,2022-09-03,5949,0.5833333333333334,1.0,154.93333333333334,0.0,133.8,0,5554212,6818622,6450576,3668356,181404,5554254,5554282,2228386,5554142,6818776,6819238,7200598,4403531,5490582,2420760,3061225,2398346,5490666,4365878,7968225,5508488,5551062
279,9087063,62,55,55,46,1,2022-10-23,440,0.7391304347826086,0.5061728395061729,167.2,66.67,165.53333333333333,0,2263736,2437021,1637320,3364234,6460614,8180570,2437049,3459623,7507303,8131255,8106629,2954769,238727,1776627,3125562,3882850,4377610,210328,184960,3373285,2282125,7881845
280,9587066,36098,36126,36126,124,1,2023-09-09,14300,0.6,0.5061728395061729,165.0,25.0,140.375,0,4690258,5744780,3023376,1613898,1594319,4690104,5509524,3150720,2036649,9266193,5471948,1585457,1613919,4230127,1613926,1934099,6496412,3715697,6489846,7759443,8851030,9061135
281,8887857,33956,33921,33956,7,1,2022-01-19,1476,0.9090909090909092,2.9047619047619047,169.73333333333332,66.67,164.0,1,7620283,7869987,4002340,41740,34061,7880018,2790675,8146998,4756982,1905966,49496,7620269,2286472,5515922,3651472,5786766,3114803,4967738,2633196,3890984,4132295,5419546
282,9433710,8182,6698,8182,23,1,2023-06-23,538,1.0,0.6721311475409836,164.46666666666667,100.0,150.06666666666666,1,4685568,2162782,2827327,2672214,2450895,82228,1837205,4425224,8055417,4012203,3312364,2433640,7295028,8180570,325814,4170186,6718788,3991700,4517246,6060844,6005866,8907338
283,9128713,30393,36014,30393,101,0,2022-05-08,5004,0.9375,0.6721311475409836,156.0,50.0,168.4,1,1776627,313809,5765934,2275195,210328,5972868,8117990,5490666,2733380,2018001,6586824,7491294,1945355,3127354,4203499,4230127,3693654,2642751,7860439,2282125,8725709,6819238
284,9680271,47501,49650,49650,49,0,2023-08-13,7041,0.8333333333333334,0.611709874745121,153.4,100.0,139.13333333333333,0,7882328,6818622,2286472,8067002,298612,2252452,2523205,1634611,7968225,5551062,6686658,2398346,4381761,2659243,393014,3061225,8504782,1881193,6471870,3497171,5490638,2654028
285,9433612,8182,10576,10576,60,0,2023-06-20,1525,1.2727272727272727,1.9523809523809523,163.73333333333332,75.0,166.04545454545453,0,4685568,2162782,2450895,1837205,2672214,4425224,8055417,2827327,4012203,3312364,7068858,3298427,7773338,3519011,3681957,7671313,2922611,5320118,4533682,6005838,7661996,6240632
286,9051209,40578,44904,44904,48,0,2022-02-20,3828,0.1764705882352941,0.0099009900990099,175.6,50.0,167.35,0,7507254,8489480,1482998,7960847,5553890,3459623,2437091,7507317,3035311,2752966,7860404,1637320,2263736,8738631,5017144,6249256,2157770,2231928,2695468,3137714,284339,8427978
287,9271723,47494,47487,47487,19,1,2022-12-13,17534,1.0,1.9523809523809523,149.92307692307693,33.33,158.125,0,6517118,4403531,4932864,2214792,1627450,1594319,2567088,7520344,305143,6686658,3008179,3008291,2104409,5490582,348361,6347256,1482249,74087,1881193,6898492,3497171,5554142
288,9489339,46759,46766,46759,77,1,2023-08-09,328,0.9411764705882352,1.0,139.08333333333334,50.0,154.93333333333334,1,2089079,6282856,3057312,4640824,7787772,2083409,2020332,1613919,7276380,7866039,5231218,4685568,2162782,1798705,4489722,3501889,6364588,3573723,4533682,8055417,6496482,3312350
289,9085145,7727,9876,9876,119,1,2022-06-19,8301,0.7692307692307693,0.4059405940594059,165.26666666666668,0.0,153.03846153846155,0,2076192,4223883,8271913,5241564,8822729,2020332,3162487,1482998,5788418,2173688,4626236,6282856,7672657,1798705,1613919,2791459,1613926,3573723,2022957,7276380,6646940,3901099
290,9262182,36070,38814,36070,115,1,2022-09-21,13915,1.5714285714285714,2.463414634146341,152.46666666666667,0.0,153.5,1,3462080,2436405,6729862,7960847,2740408,4160267,1742453,6818776,3102854,7761823,7550864,363047,3023320,6401800,7494668,1942317,5744752,360086,5554254,4171691,3468870,4019259
291,9290623,20,62,20,96,1,2022-09-23,3422,1.0,1.4878048780487805,175.0,60.0,173.93333333333334,1,4685568,6282856,1655436,3651472,6381962,62432,4640824,1482998,1711492,2461129,3231437,2263736,2437021,8180570,1637320,3364234,5017144,2437049,2437077,8131255,8106713,8427978
292,9438288,216,76,76,140,1,2023-01-15,1833,1.5,0.6721311475409836,159.2,40.0,145.36363636363637,0,2123974,3280024,6729820,6729862,4171460,2436251,7787758,3685100,7694588,2436426,6496426,6625562,3257302,387897,6572726,7859984,3471761,7321194,3788581,4001934,5643700,2979486
293,9097276,23113,22763,23113,63,0,2022-02-10,1224,1.0,1.0,128.83333333333334,50.0,154.16666666666666,1,6878164,1884973,4167855,4887406,2654042,4172601,2658445,3872756,1616040,6646240,3851595,3399745,4898074,3782225,2252452,2231907,3490087,7497013,4888260,3062079,3513362,6639674
294,9433479,8301,10618,10618,139,1,2023-06-16,1266,0.5333333333333333,0.4059405940594059,162.66666666666666,60.0,168.56666666666666,0,4873028,6176246,6003584,2658431,6081914,4887336,8845850,5528116,9311154,7161426,5554142,1762060,1655436,8033304,1547993,1637320,8050160,3620742,7651657,5367676,4527942,8070915
295,9407754,48733,48936,48936,29,1,2023-02-02,2127,0.65,1.9523809523809523,145.6,0.0,141.83333333333334,0,7494668,4898074,2364543,3373138,6249256,5744850,4175107,4171691,5554254,2659502,3851518,2654014,4223883,4166882,4739580,3057312,4887336,2157770,2294823,3030733,1874081,3231437
297,9330551,45940,11283,11283,80,0,2022-10-11,7398,0.75,2.9047619047619047,138.71428571428572,0.0,162.0,0,6486570,8118697,1959047,2969245,4119310,4818862,8118669,8228219,8118648,8494429,8411234,9373356,7857520,3299407,4232164,232000,8725723,4566540,7883266,2526390,4017523,7883504
298,8887689,33935,33949,33935,94,0,2022-01-02,2932,1.2222222222222223,1.3278688524590163,178.73333333333332,100.0,153.82244608278125,1,3507090,3535783,1626526,1798705,3501889,7869994,3535853,3216569,1907352,8339701,3214812,4003390,7960994,2275195,4393374,3901078,8117150,7880018,7436379,6399210,8539817,8131255
299,9516541,48341,48334,48341,40,0,2023-04-22,23498,0.7222222222222222,1.4878048780487805,165.8,100.0,148.11111111111111,1,1958683,7491224,4377610,5452754,3339160,2252452,2966879,5554254,3373285,8277716,3759846,2954769,2436405,3299407,4230127,8058903,2275097,3479860,6698110,8228100,4859490,5554142
300,9084648,8917,6838,8917,81,0,2022-05-27,1637,1.0,1.9523809523809523,174.76923076923077,100.0,165.0,1,2286472,6374878,4645304,2158869,2858904,3648203,3636821,164604,4472397,2082387,8040136,3293520,7651650,3501889,3490108,3622807,4174932,2100524,6402374,6257698,3218340,2173646
301,9085075,8700,9876,9876,119,1,2022-06-17,328,0.7142857142857143,0.5061728395061729,172.06666666666666,0.0,134.95833333333334,0,4421689,4489722,7752989,150093,7671166,7672874,5509524,4489708,3590362,1907352,6341530,6282856,7672657,6210462,1798705,1613919,1613926,2111549,3573723,2022957,7276380,3901099
302,9262238,36098,36112,36098,116,1,2022-09-27,13915,1.0,1.0,168.8,66.67,146.2,1,4690258,3761246,1613898,5742470,3150720,4690104,181404,1594319,5509524,3023383,2036649,2331475,313809,3008291,2742837,3681957,5940374,8464343,1547993,4690230,7550892,3150538
304,9097360,23316,22763,22763,28,1,2022-02-18,1224,0.25,0.0163934426229508,164.0,0.0,148.2,0,3851476,6624638,3083891,2294823,4175107,3747764,5499724,3491879,4208063,6624568,2654686,3399745,4898074,4175065,2252452,2231907,7497013,3782225,3062079,4888414,3747484,4866728
305,8887843,33921,33935,33935,7,0,2022-01-17,8252,0.4375,0.2592592592592592,158.8,25.0,157.38888888888889,0,7620269,2286472,3651472,5786766,7870043,3114803,4967738,2633196,3890984,5419546,4132295,3535783,4635658,1907163,1626526,3501889,7869994,3535853,3216569,1907352,8339701,7877232
306,9094301,46738,46759,46759,88,1,2022-08-14,328,0.4545454545454545,1.0,140.58333333333334,100.0,140.43333333333334,0,2654014,2076192,3612286,2275097,6249256,2020332,3162487,4504044,8845850,3245689,1929619,2089079,6282856,2231928,2083409,4640824,7787772,1613919,3851658,2170762,3231437,8106713
307,9128762,30400,36014,30400,54,0,2022-05-14,18752,1.1176470588235294,0.5121951219512195,162.0,66.67,155.5,1,5959834,1945425,4231702,4497646,2083409,5061748,1934099,1613919,2632825,1626561,7758638,7491294,1945355,3127354,4203499,4230127,5038018,2642751,4874820,2282125,8725709,5618038
308,9262091,36112,36070,36070,13,1,2022-09-08,11892,0.9090909090909092,0.6721311475409836,174.66666666666666,33.33,158.5,0,2331475,3008291,313809,2742837,5940374,6249256,1547993,8925405,7459647,4690230,3776849,2436405,2654014,4160267,7960847,2252452,2740408,1742453,3575774,3102854,6347494,6401982
309,9725771,55,27,55,0,1,2023-12-01,19718,1.6666666666666667,1.3278688524590163,186.53333333333333,80.0,153.82244608278125,1,8058959,7422673,4497646,3125562,5061748,5053082,3882850,3130840,8228100,4859490,6487970,3710090,7869987,4223883,7869994,6249256,4239038,1611364,4756982,5509524,1907352,8193310
310,9085334,7727,7608,7727,42,0,2022-07-01,8301,1.6666666666666667,1.4878048780487805,164.6,100.0,152.92857142857142,1,4223883,2076192,8271913,5241564,2020332,3162487,1482998,5788418,2173688,5652758,4626236,2082499,2115896,3220566,5764576,5229230,4005406,2083227,1482249,1707628,2538983,2036649
311,9084823,9876,8056,9876,58,1,2022-06-03,342,1.2307692307692308,1.4878048780487805,161.5,0.0,167.94444444444446,1,2089079,6282856,4640824,1798705,1613919,2111549,3573723,2022957,7672657,3901099,3231437,87191,2958164,7787772,2083409,1707621,3620756,3373138,7687315,6399210,4473993,7732934
312,8887899,33935,33956,33935,120,1,2022-01-28,8252,2.333333333333333,1.6557377049180328,178.2,40.0,159.66666666666666,1,3535783,4635658,1907163,1626526,3501889,1798705,3535853,5419574,3216569,1907352,8339701,8146998,4002529,4002340,41740,34061,7880018,2790675,4756982,4223890,1905966,49496
313,9433871,10366,7258,7258,31,1,2023-07-06,1161,0.75,3.857142857142857,179.06666666666666,0.0,161.9,0,7681869,3612286,2275195,3890963,8210789,8364726,8044112,6347256,7184666,3245689,2082394,3200973,4489974,5406064,6065548,6364588,5436878,5788320,3030733,4873014,6258734,5404440
314,9084886,10366,8987,10366,81,1,2022-06-05,1161,1.181818181818182,1.4878048780487805,171.46666666666667,50.0,148.8,1,2124002,8364726,8044112,3681957,3200756,3890963,3612286,3245689,2170762,3200966,2855138,4003390,1749075,3651472,5516720,34061,130437,6019306,125915,2904943,1907268,4420828
315,9085208,8700,7573,7573,38,1,2022-06-21,4521,1.25,1.9523809523809523,165.6,66.67,146.82142857142858,0,4421689,4489722,7752989,150093,7671166,7672874,5509524,4489708,3590362,6341530,1907352,2531913,1722048,319948,5164844,4174610,6196280,8035894,2633196,3212278,7664957,1929619
316,9128482,48341,36014,36014,113,1,2022-04-11,16540,0.6153846153846154,2.463414634146341,171.0,0.0,149.875,0,1611364,7491224,8059029,4377610,2252452,5452754,2966879,5554254,7783432,3373285,3456424,7491294,1945355,3127354,4230127,4203499,2642751,5038018,4874820,2282125,5618038,8725709
317,9084683,8182,10576,8182,60,0,2022-05-29,538,0.75,1.4878048780487805,162.6153846153846,50.0,147.27777777777777,1,3085473,4685568,1837205,82228,2827327,6249256,4460070,4012203,8055417,3312350,4575878,5320118,3298427,7773338,1626526,3703328,2922611,4051396,5361166,8855594,6240632,3660299
318,9457552,40424,47529,47529,32,1,2023-01-27,10961,0.7,0.3442622950819672,164.66666666666666,0.0,163.25,0,1597483,4502392,3125506,6551978,2820957,4171460,2804122,8072056,7084972,4403468,6149268,2662491,5752256,393014,392188,2420788,3364234,3763304,5554282,8298779,2630081,6493346
