,match_id,bowler_id,inning,runs,wicket_count,balls_bowled,economy,maiden,dots,Fours,Sixes,wides,noballs,match_dt,country_bowl,batting_style_bowl,bowling_style_bowl,rating,bowler_rating
2135,8961826,7883504.0,2,15,2,24,3.75,0,12.0,1,0,0,0,2021-11-08,IND,Left-hand bat,Slow left-arm orthodox,0.23866955543195661,23.86695554319566
2136,8961952,7883504.0,1,37,1,24,9.25,0,5.0,2,2,0,0,2021-11-09,IND,Left-hand bat,Slow left-arm orthodox,0.23866955543195661,23.86695554319566
2137,9331181,7883504.0,2,21,1,24,5.25,0,9.0,1,0,0,0,2022-10-20,IND,Left-hand bat,Slow left-arm orthodox,0.23866955543195661,23.86695554319566
2138,9330551,7883504.0,1,21,0,24,5.25,0,10.0,2,0,0,0,2022-10-11,IND,Left-hand bat,Slow left-arm orthodox,0.23866955543195661,23.86695554319566
2139,9684989,7883504.0,1,5,0,6,5.0,0,1.0,0,0,0,0,2023-11-06,IND,Left-hand bat,Slow left-arm orthodox,0.23866955543195661,23.86695554319566
2140,9330663,7883504.0,2,33,0,18,11.0,0,4.0,2,2,0,0,2022-10-12,IND,Left-hand bat,Slow left-arm orthodox,0.23866955543195661,23.86695554319566
2141,9684072,7883504.0,2,21,0,12,10.5,0,2.0,2,1,0,0,2023-10-16,IND,Left-hand bat,Slow left-arm orthodox,0.23866955543195661,23.86695554319566
2142,8638076,3682160.0,1,13,0,12,6.5,0,2.0,0,0,1,0,2021-01-10,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2143,8638083,3682160.0,2,21,0,24,5.25,0,8.0,0,1,0,0,2021-01-11,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2144,8638097,3682160.0,1,29,1,24,7.25,0,7.0,1,1,0,0,2021-01-15,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2145,8638104,3682160.0,1,14,2,24,3.5,0,14.0,1,0,0,0,2021-01-16,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2146,8638125,3682160.0,2,12,0,6,12.0,0,1.0,2,0,0,0,2021-01-21,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2147,8638146,3682160.0,2,24,0,24,6.0,0,5.0,1,0,0,0,2021-01-25,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2148,8638160,3682160.0,1,26,0,18,8.67,0,3.0,1,1,0,0,2021-01-30,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2149,8638181,3682160.0,1,14,0,12,7.0,0,4.0,2,0,0,0,2021-02-05,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2150,8638202,3682160.0,1,27,0,18,9.0,0,3.0,0,2,0,0,2021-02-11,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2151,8638209,3682160.0,2,43,1,24,10.75,0,7.0,4,2,0,0,2021-02-13,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2152,8904664,3682160.0,2,19,1,24,4.75,0,13.0,1,0,1,0,2021-09-01,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2153,8904671,3682160.0,1,24,1,24,6.0,0,10.0,2,0,0,0,2021-09-03,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2154,8904678,3682160.0,2,15,3,24,3.75,0,17.0,2,0,0,0,2021-09-05,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2155,8904685,3682160.0,2,34,1,19,10.74,0,7.0,3,2,0,0,2021-09-08,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2156,8904692,3682160.0,2,25,1,18,8.33,0,8.0,1,2,1,0,2021-09-10,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2157,9027234,3682160.0,1,29,1,18,9.67,0,5.0,3,1,0,0,2021-11-26,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2158,9027276,3682160.0,2,27,0,24,6.75,0,7.0,1,1,0,0,2021-12-10,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2159,9027311,3682160.0,1,21,0,12,10.5,0,1.0,3,0,0,0,2021-12-19,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2160,9027318,3682160.0,2,17,1,18,5.67,0,6.0,1,0,0,0,2021-12-23,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2161,9027332,3682160.0,2,20,0,24,5.0,0,10.0,2,0,0,0,2021-12-26,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2162,9027367,3682160.0,1,29,0,18,9.67,0,6.0,2,2,1,0,2021-12-31,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2163,9027381,3682160.0,1,26,1,24,6.5,0,5.0,1,0,0,0,2022-01-07,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2164,9027262,3682160.0,2,13,0,12,6.5,0,2.0,0,0,0,0,2022-01-18,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2165,9027451,3682160.0,1,36,1,18,12.0,0,4.0,2,3,0,0,2022-01-29,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2166,9388476,3682160.0,2,23,1,12,11.5,0,4.0,1,2,1,0,2023-01-13,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2167,9388427,3682160.0,2,14,0,11,7.64,0,1.0,1,0,0,0,2023-01-01,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2168,9027416,3682160.0,2,29,1,24,7.25,0,6.0,3,0,0,0,2022-01-21,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2169,9388413,3682160.0,2,15,0,12,7.5,0,4.0,2,0,0,0,2022-12-30,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2170,9388518,3682160.0,1,10,0,6,10.0,0,1.0,1,0,0,0,2023-01-23,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2171,9388574,3682160.0,1,8,0,6,8.0,0,2.0,1,0,0,0,2023-02-06,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2172,9388385,3682160.0,2,26,0,24,6.5,0,9.0,0,2,0,0,2022-12-26,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2173,9866331,3682160.0,1,15,1,12,7.5,0,5.0,1,1,0,0,2023-12-19,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2174,9644109,3682160.0,2,14,0,6,14.0,0,1.0,1,1,0,0,2023-08-19,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2175,9388469,3682160.0,1,29,0,24,7.25,0,11.0,2,2,0,0,2023-01-08,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2176,9027430,3682160.0,1,27,1,18,9.0,0,4.0,1,2,0,0,2022-01-23,NZ,Right-hand bat,Right-arm offbreak,0.2927814165109642,29.27814165109642
2177,8710162,2282125.0,1,22,3,24,5.5,0,14.0,2,1,1,0,2021-01-10,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2178,8710302,2282125.0,2,21,1,24,5.25,0,10.0,2,0,0,0,2021-01-12,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2179,8703729,2282125.0,2,15,0,12,7.5,0,6.0,2,0,0,0,2021-03-12,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2180,8703736,2282125.0,1,28,1,24,7.0,0,10.0,3,0,1,0,2021-03-14,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2181,8703743,2282125.0,2,27,0,24,6.75,0,10.0,3,0,0,0,2021-03-16,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2182,8703750,2282125.0,2,30,1,24,7.5,1,12.0,3,1,1,0,2021-03-18,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2183,8703757,2282125.0,2,15,2,24,3.75,0,17.0,1,0,4,0,2021-03-20,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2184,8778433,2282125.0,1,45,1,24,11.25,0,10.0,6,2,1,0,2021-04-11,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2185,8778454,2282125.0,1,30,1,24,7.5,0,10.0,5,0,1,0,2021-04-14,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2186,8778475,2282125.0,1,45,0,24,11.25,0,6.0,3,3,0,0,2021-04-17,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2187,8778510,2282125.0,1,16,1,18,5.33,0,7.0,1,0,0,0,2021-04-21,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2188,8778608,2282125.0,1,37,0,24,9.25,0,7.0,4,1,1,0,2021-05-02,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2189,8839319,2282125.0,2,22,4,21,6.29,0,10.0,1,1,2,0,2021-07-25,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2190,8839326,2282125.0,2,21,1,24,5.25,0,11.0,0,1,0,0,2021-07-28,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2191,8839333,2282125.0,2,9,0,12,4.5,0,8.0,0,0,2,0,2021-07-29,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2192,8778748,2282125.0,2,21,0,18,7.0,0,8.0,2,1,0,0,2021-09-22,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2193,8778762,2282125.0,1,34,1,24,8.5,0,10.0,3,1,1,0,2021-09-25,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2194,8778713,2282125.0,1,28,1,24,7.0,1,8.0,3,0,1,0,2021-09-27,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2195,8778650,2282125.0,2,34,0,24,8.5,0,12.0,1,3,2,0,2021-09-30,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2196,8778776,2282125.0,2,20,0,24,5.0,0,14.0,3,0,0,0,2021-10-03,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2197,8778678,2282125.0,2,25,1,24,6.25,0,11.0,2,1,0,0,2021-10-06,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2198,8916102,2282125.0,2,25,0,18,8.33,0,7.0,1,1,3,0,2021-10-24,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2199,8950710,2282125.0,1,24,2,24,6.0,0,13.0,2,1,1,0,2021-11-17,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2200,8950717,2282125.0,1,39,1,24,9.75,0,10.0,4,2,1,0,2021-11-19,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2201,8950724,2282125.0,2,12,0,12,6.0,0,8.0,1,1,0,0,2021-11-21,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2202,9292548,2282125.0,1,39,1,18,13.0,0,6.0,2,3,2,0,2022-09-25,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2203,9123162,2282125.0,1,16,1,18,5.33,1,11.0,1,1,0,0,2022-06-26,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2204,9128510,2282125.0,1,37,1,24,9.25,0,13.0,4,2,1,0,2022-04-15,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2205,9290966,2282125.0,2,4,5,24,1.0,1,20.0,0,0,0,0,2022-09-08,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2206,8950822,2282125.0,2,43,1,24,10.75,0,10.0,4,3,1,0,2022-06-09,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2207,9087259,2282125.0,2,25,0,12,12.5,0,4.0,3,1,1,0,2022-11-10,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2208,9290903,2282125.0,1,26,4,24,6.5,0,13.0,3,1,0,0,2022-08-28,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2209,9516786,2282125.0,2,48,1,24,12.0,0,10.0,7,2,1,0,2023-05-18,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2210,8950843,2282125.0,2,8,0,12,4.0,0,8.0,1,0,0,0,2022-06-17,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2211,9128454,2282125.0,1,36,1,24,9.0,0,9.0,3,0,4,0,2022-04-09,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2212,9128531,2282125.0,1,22,3,24,5.5,0,13.0,1,1,0,0,2022-04-17,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2213,9516660,2282125.0,1,33,1,24,8.25,0,12.0,6,0,1,0,2023-05-04,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2214,9087063,2282125.0,1,22,1,24,5.5,0,17.0,1,1,3,0,2022-10-23,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2215,9128713,2282125.0,1,34,0,24,8.5,0,7.0,2,2,0,0,2022-05-08,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2216,9128762,2282125.0,1,27,1,24,6.75,0,13.0,3,0,5,0,2022-05-14,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2217,9128482,2282125.0,1,37,2,24,9.25,0,10.0,3,0,4,0,2022-04-11,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2218,9087245,2282125.0,2,11,1,18,3.67,1,14.0,1,0,1,0,2022-11-06,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2219,9128825,2282125.0,2,22,0,12,11.0,0,4.0,3,1,0,0,2022-05-22,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2220,9128370,2282125.0,1,29,1,24,7.25,0,14.0,2,2,1,2,2022-03-29,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2221,9516506,2282125.0,1,31,1,24,7.75,0,8.0,1,2,0,0,2023-04-18,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2222,8938348,2282125.0,2,15,3,18,5.0,1,11.0,2,0,0,0,2022-07-09,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2223,9290945,2282125.0,2,40,1,24,10.0,0,8.0,5,1,2,0,2022-09-04,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2224,9255945,2282125.0,2,12,1,18,4.0,0,10.0,1,0,0,0,2022-11-20,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2225,9290952,2282125.0,2,30,0,24,7.5,0,8.0,4,0,2,0,2022-09-06,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2226,9123169,2282125.0,2,46,1,24,11.5,0,10.0,7,2,1,0,2022-06-28,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2227,9516611,2282125.0,2,45,1,24,11.25,0,5.0,3,2,3,0,2023-04-29,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2228,9087196,2282125.0,2,27,0,18,9.0,0,7.0,2,2,0,0,2022-11-02,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2229,9128657,2282125.0,1,22,0,24,5.5,0,8.0,1,0,0,0,2022-05-01,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2230,8950801,2282125.0,2,9,2,12,4.5,0,7.0,1,0,0,0,2022-02-24,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2231,9225348,2282125.0,1,35,2,24,8.75,0,11.0,3,2,0,0,2022-08-02,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2232,9684541,2282125.0,2,14,0,12,7.0,0,7.0,3,0,0,0,2023-10-21,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2233,9225341,2282125.0,2,12,0,12,6.0,0,6.0,2,0,0,0,2022-08-01,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2234,9128685,2282125.0,1,25,1,24,6.25,1,14.0,3,1,0,0,2022-05-05,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2235,8950836,2282125.0,2,21,1,24,5.25,0,10.0,2,0,0,0,2022-06-14,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2236,9128419,2282125.0,1,25,0,24,6.25,0,7.0,1,0,0,0,2022-04-04,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2237,9516814,2282125.0,2,26,1,24,6.5,0,8.0,3,0,0,0,2023-05-21,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2238,8950808,2282125.0,1,36,1,24,9.0,0,8.0,4,1,1,0,2022-02-26,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2239,9225334,2282125.0,2,11,1,12,5.5,1,8.0,2,0,0,0,2022-07-29,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2240,9684947,2282125.0,2,22,2,24,5.5,0,12.0,2,0,2,0,2023-11-02,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2241,9516464,2282125.0,2,29,1,24,7.25,1,10.0,4,0,1,0,2023-04-14,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2242,9292534,2282125.0,2,52,0,24,13.0,0,7.0,8,1,4,0,2022-09-20,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2243,9684933,2282125.0,1,21,3,24,5.25,0,14.0,3,0,1,0,2023-10-31,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2244,9516765,2282125.0,1,30,5,24,7.5,0,11.0,4,0,0,0,2023-05-15,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2245,9087161,2282125.0,2,21,0,22,5.73,0,13.0,2,1,0,0,2022-10-30,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2246,9516695,2282125.0,1,44,1,24,11.0,0,7.0,6,1,2,0,2023-05-07,IND,Right-hand bat,Right-arm medium,0.3850660209192393,38.50660209192393
2247,8710162,7491371.0,1,19,1,24,4.75,0,11.0,2,0,0,0,2021-01-10,IND,Right-hand bat,Slow left-arm orthodox,0.2871606008087811,28.71606008087811
2248,8710302,7491371.0,2,27,0,18,9.0,0,5.0,3,1,0,0,2021-01-12,IND,Right-hand bat,Slow left-arm orthodox,0.2871606008087811,28.71606008087811
2249,9330719,7491371.0,1,25,2,24,6.25,0,11.0,0,2,1,0,2022-10-14,IND,Right-hand bat,Slow left-arm orthodox,0.2871606008087811,28.71606008087811
2250,9684541,7491371.0,2,15,0,18,5.0,0,12.0,1,1,0,0,2023-10-21,IND,Right-hand bat,Slow left-arm orthodox,0.2871606008087811,28.71606008087811
2251,9684947,7491371.0,2,24,0,19,7.58,0,4.0,1,1,0,0,2023-11-02,IND,Right-hand bat,Slow left-arm orthodox,0.2871606008087811,28.71606008087811
2252,9684933,7491371.0,1,15,0,12,7.5,0,4.0,0,1,0,0,2023-10-31,IND,Right-hand bat,Slow left-arm orthodox,0.2871606008087811,28.71606008087811
2253,8710162,7881845.0,2,34,1,24,8.5,0,9.0,2,1,2,0,2021-01-10,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2254,8710288,7881845.0,1,18,2,24,4.5,0,12.0,0,1,1,0,2021-01-12,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2255,8710421,7881845.0,2,16,3,24,4.0,0,17.0,3,0,0,0,2021-01-14,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2256,8710568,7881845.0,1,26,1,24,6.5,0,11.0,2,1,2,0,2021-01-16,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2257,8710694,7881845.0,2,33,1,24,8.25,0,8.0,4,1,0,0,2021-01-18,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2258,8710820,7881845.0,1,16,2,18,5.33,0,12.0,2,0,1,0,2021-01-26,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2259,8710855,7881845.0,1,37,0,24,9.25,0,9.0,5,1,1,0,2021-01-29,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2260,8778440,7881845.0,2,35,3,24,8.75,0,9.0,5,1,0,0,2021-04-12,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2261,8778468,7881845.0,2,7,1,12,3.5,0,8.0,1,0,0,0,2021-04-16,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2262,8778489,7881845.0,2,22,1,18,7.33,0,3.0,1,0,0,0,2021-04-18,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2263,8778510,7881845.0,2,31,0,22,8.45,0,5.0,1,1,2,0,2021-04-21,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2264,8778531,7881845.0,1,28,1,18,9.33,0,7.0,1,2,2,0,2021-04-23,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2265,8778559,7881845.0,2,27,1,16,10.12,0,5.0,5,0,0,0,2021-04-26,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2266,8778790,7881845.0,1,32,5,24,8.0,0,11.0,2,1,3,0,2021-09-21,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2267,8778762,7881845.0,2,22,1,24,5.5,0,9.0,1,0,0,0,2021-09-25,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2268,8778706,7881845.0,2,29,0,24,7.25,0,9.0,2,1,1,0,2021-09-28,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2269,8778727,7881845.0,1,32,3,24,8.0,0,10.0,2,1,2,0,2021-10-01,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2270,8778643,7881845.0,1,42,0,18,14.0,0,6.0,3,3,4,0,2021-10-03,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2271,8778671,7881845.0,1,35,2,24,8.75,0,6.0,3,1,1,0,2021-10-07,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2272,8961532,7881845.0,2,27,0,21,7.71,0,8.0,4,0,0,0,2021-11-05,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2273,8961665,7881845.0,2,17,2,24,4.25,0,13.0,1,0,2,0,2021-11-06,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2274,8961945,7881845.0,2,31,1,18,10.33,0,3.0,2,2,0,0,2021-11-09,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2275,9516457,7881845.0,2,33,1,24,8.25,0,8.0,5,0,0,0,2023-04-13,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2276,9290966,7881845.0,2,7,1,12,3.5,0,8.0,1,0,0,0,2022-09-08,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2277,9692472,7881845.0,2,29,1,24,7.25,0,13.0,2,2,1,0,2023-08-20,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2278,9087259,7881845.0,2,15,0,12,7.5,0,4.0,2,0,1,0,2022-11-10,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2279,9668539,7881845.0,2,34,1,24,8.5,0,7.0,2,2,0,0,2023-08-06,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2280,9290903,7881845.0,1,33,2,23,8.61,0,13.0,4,1,2,0,2022-08-28,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2281,9684485,7881845.0,1,21,2,24,5.25,1,14.0,3,0,0,0,2023-10-21,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2282,9668553,7881845.0,1,38,3,24,9.5,0,10.0,2,3,1,0,2023-08-12,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2283,9128391,7881845.0,2,32,0,18,10.67,0,9.0,5,1,0,1,2022-04-01,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2284,9128531,7881845.0,2,32,0,24,8.0,0,7.0,3,0,2,0,2022-04-17,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2285,9516597,7881845.0,1,54,1,24,13.5,0,4.0,10,0,2,0,2023-04-28,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2286,9684233,7881845.0,2,37,1,24,9.25,0,11.0,3,2,3,1,2023-10-17,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2287,9725750,7881845.0,1,41,0,24,10.25,0,10.0,6,1,4,0,2023-11-23,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2288,9713206,7881845.0,2,13,1,12,6.5,0,8.0,3,0,0,0,2023-12-14,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2289,9087063,7881845.0,1,32,3,24,8.0,0,10.0,3,1,1,0,2022-10-23,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2290,9087245,7881845.0,2,9,1,12,4.5,0,9.0,1,0,2,0,2022-11-06,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2291,9128783,7881845.0,1,37,3,24,9.25,0,7.0,3,1,0,1,2022-05-16,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2292,9684989,7881845.0,2,23,4,24,5.75,0,9.0,1,0,3,0,2023-11-06,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2293,9128825,7881845.0,1,25,0,24,6.25,0,10.0,3,0,0,0,2022-05-22,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2294,9668532,7881845.0,1,31,2,24,7.75,0,12.0,3,1,4,0,2023-08-03,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2295,9684975,7881845.0,1,42,0,24,10.5,0,7.0,6,0,5,0,2023-11-04,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2296,9440570,7881845.0,2,16,2,18,5.33,0,10.0,1,1,0,0,2023-02-01,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2297,9290945,7881845.0,2,27,1,23,7.04,0,10.0,2,1,0,0,2022-09-04,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2298,9516618,7881845.0,1,37,1,24,9.25,0,8.0,5,0,3,0,2023-04-30,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
2299,9516387,7881845.0,2,47,2,24,11.75,0,10.0,4,3,3,0,2023-04-05,IND,Left-hand bat,Left-arm medium-fast,0.3090432245421642,30.90432245421642
